,Unnamed: 0,placekey,safegraph_place_id,parent_placekey,parent_safegraph_place_id,location_name,safegraph_brand_ids,brands,top_category,sub_category,naics_code,latitude,longitude,street_address,city,region,postal_code,iso_country_code,phone_number,open_hours,category_tags,opened_on,closed_on,tracking_opened_since,tracking_closed_since
2709340,607843,zzw-222@63s-whq-fj9,sg:46cfc13e909e4c4d8b5c8d3538aa2d70,,,Express Pharmacy,,,Health and Personal Care Stores,Pharmacies and Drug Stores,446110.0,39.636015,-77.711262,201 S Cleveland Ave Ste 101,Hagerstown,MD,21740,US,12405136991.0,,,,,,2019-07
2711782,610290,zzw-225@63s-w38-kzz,sg:e65c2b3bf8413502acbe9cbc075484e0,,,Smile Direct Club,SG_BRAND_0ad3ccbb7f3299f3,Smile Direct Club,Offices of Dentists,Offices of Dentists,621210.0,39.607047,-77.734669,495 Premium Outlets Blvd,Hagerstown,MD,21740,US,,,,,2021-02,2020-09,2020-09
2712331,610841,229-223@63s-ws4-n89,sg:0aebac44c1344d28836c991797539ade,,,Rocky's New York Pizza,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,39.620222,-77.757941,17605 Virginia Ave,Halfway,MD,21740,US,13017902140.0,,"Sandwich Shop,Pizza",,2020-08,,2019-07
2716220,614734,22b-222@63s-w38-n3q,sg:019c435dbf25419c9a94fe871b6b58dc,zzw-223@63s-w38-mc5,sg:7ffbc1f244234090bd748db4d166570e,Chico's Off The Rack,SG_BRAND_942d54e559d5b6ca,Chico's Off The Rack,Clothing Stores,Women's Clothing Stores,448120.0,39.607431,-77.732289,110 Premium Outlets Blvd,Hagerstown,MD,21740,US,13016659271.0,,,,,2020-12,2020-12
2719085,617603,227-222@63s-wgz-dvz,sg:b87857698e644496b17836008fd09344,,,Just Chicken,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,39.686703,-77.718859,18728 North Village,Fountainhead-Orchard Hills,MD,21742,US,,,,,2020-01,,2019-07
2721195,619719,zzw-222@63s-whg-99f,sg:3f0dbccbd7b74fd5b8b9469b7d2bd271,,,Younger Insurance Agency,,,"Agencies, Brokerages, and Other Insurance Related Activities",Insurance Agencies and Brokerages,524210.0,39.603202,-77.686154,1945 Dual Hwy,Hagerstown,MD,21740,US,12405272344.0,"{ ""Mon"": [[""9:00"", ""20:00""]], ""Tue"": [[""9:00"", ""20:00""]], ""Wed"": [[""9:00"", ""20:00""]], ""Thu"": [[""9:00"", ""20:00""]], ""Fri"": [[""9:00"", ""20:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [] }",,,,,2019-07
2724150,622677,222-222@63s-ws8-mrk,sg:fe2e327871b84471a2a50db69a88c093,,,Virginia Avenue Church of God,,,Religious Organizations,Religious Organizations,813110.0,39.617392,-77.770452,17306 Virginia Ave,Halfway,MD,21740,US,13015822243.0,,,,,,2019-07
2724184,622711,22q-222@63s-whq-kzz,sg:00894e7a9a934d03810bd0a00ab07bf6,,,Beauty Palace,,,Personal Care Services,Beauty Salons,812112.0,39.644173,-77.718249,138 N Potomac St,Hagerstown,MD,21740,US,12403104883.0,"{ ""Mon"": [], ""Tue"": [[""10:00"", ""15:00""]], ""Wed"": [[""10:00"", ""15:00""]], ""Thu"": [[""10:00"", ""15:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [] }",,,,,2019-07
2728498,627029,zzw-222@63s-whf-bkz,sg:0f6aea137e0b4f99ad85d9dc122149c7,,,PPG Pittsburgh Paints,SG_BRAND_b873bcfb04fb1cb99617cd050a187a3d,PPG Pittsburgh Paints,Building Material and Supplies Dealers,Paint and Wallpaper Stores,444120.0,39.627829,-77.700198,1303 Dual Hwy,Hagerstown,MD,21740,US,13017900681.0,"{ ""Mon"": [[""7:00"", ""17:00""]], ""Tue"": [[""7:00"", ""17:00""]], ""Wed"": [[""7:00"", ""17:00""]], ""Thu"": [[""7:00"", ""17:00""]], ""Fri"": [[""7:00"", ""17:00""]], ""Sat"": [[""8:00"", ""12:00""]], ""Sun"": [] }",,,,,
2730160,628694,223-222@63s-whn-mp9,sg:74c14d8ec3e248e0b8b918618109f3d8,,,Exotic Bite,,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,39.625984,-77.66766,11359 Robinwood Dr,Robinwood,MD,21742,US,12408831337.0,"{ ""Mon"": [], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [[""10:00"", ""20:00""]], ""Sun"": [[""10:00"", ""20:00""]] }",,,,,2019-07
2730789,629324,zzw-223@63s-ws8-ffz,sg:9c26f605aea84df089210c47a139666f,,,Scotto's Rigatoni Grill,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,39.623513,-77.77179,17301 Valley Mall Rd,Halfway,MD,21740,US,13013027800.0,,,,2020-01,,2019-07
2732014,630549,222-222@63s-wh2-5vf,sg:f1bcc03a24c041389068e52dcfa4d441,,,Ivi Nails,,,Personal Care Services,Nail Salons,812113.0,39.665034000000006,-77.71117199999999,591 Northern Ave,Hagerstown,MD,21742,US,13016659699.0,"{ ""Mon"": [[""9:30"", ""19:00""]], ""Tue"": [[""9:30"", ""19:00""]], ""Wed"": [[""9:30"", ""19:00""]], ""Thu"": [[""9:30"", ""19:00""]], ""Fri"": [[""9:30"", ""19:00""]], ""Sat"": [[""9:00"", ""18:00""]], ""Sun"": [] }",,,,,2019-07
2739644,638191,224-223@63s-whf-bkz,sg:d59ae9661d0c4bd695f31f76117557df,,,Normu Sidonia,,,Personal and Household Goods Repair and Maintenance,Other Personal and Household Goods Repair and Maintenance,811490.0,39.627065,-77.700323,1190 Mount Aetna Rd,Hagerstown,MD,21740,US,15405500937.0,,,,,,2019-07
2754832,653391,zzw-223@63s-whh-cdv,sg:96f351d36b594616b238a2185c578f31,,,Fratelli Italian Pizzeria & Grill,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,39.612609,-77.725824,120 E Oak Ridge Dr,Hagerstown,MD,21740,US,13013938733.0,,"Sandwich Shop,Pizza,Italian Food",,,,2019-07
2755131,653690,222-222@63s-wh2-x89,sg:ab7d03b955f542e881594aec5e40dedc,,,Jeffrey Rubino DDS,,,Offices of Dentists,Offices of Dentists,621210.0,39.667873,-77.700326,19414 Leitersburg Pike,Paramount-Long Meadow,MD,21742,US,13017391900.0,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""18:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""18:00""]], ""Fri"": [], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
2761406,659974,227-222@63s-whq-rff,sg:35016c6b7ed84b138934fd73066ece8c,,,Serendipity,,,Personal Care Services,Beauty Salons,812112.0,39.638501,-77.72142,25 E Baltimore St,Hagerstown,MD,21740,US,13017394450.0,,,,,,2019-07
2762159,660730,22m-222@63s-whq-gtv,sg:6408c93f58f34216bc87cdca248362d4,,,United Way,SG_BRAND_c0ff5592dbe6d0e876adc36ee4f1b0ae,United Way,Grantmaking and Giving Services,Other Grantmaking and Giving Services,813219.0,39.642594,-77.722226,83 W Washington St Ste 101,Hagerstown,MD,21740,US,13017398200.0,,,,,,
2763703,662274,223-222@63s-wh8-qvf,sg:c67fb1ef8d4b4ffa9bd646580211d825,,,Hagerstown Towing,,,Support Activities for Road Transportation,Motor Vehicle Towing,488410.0,39.679301,-77.679918,19813 Leitersburg Pike,Paramount-Long Meadow,MD,21742,US,13012501223.0,,,,,,2019-07
2767775,666346,228-222@63s-wh2-tn5,sg:c5a34430b8dd4cfa8163b342c3c1e812,,,Rucola Real Food,,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,722515.0,39.665596,-77.701263,19330 Leitersburg Pike Ste 1,Paramount-Long Meadow,MD,21742,US,12405006572.0,,"Smoothie & Juice Bar,Brunch",,,,2019-07
2776436,675023,227-222@63s-wh7-pvz,sg:fbd5682d95d44644a34ae49890b9a5a0,,,7 Sky Beauty Salon,,,Personal Care Services,Beauty Salons,812112.0,39.676896,-77.68413199999999,19733 Leitersburg Pike Ste 103,Paramount-Long Meadow,MD,21742,US,13017335907.0,"{ ""Mon"": [[""9:00"", ""18:00""]], ""Tue"": [[""9:00"", ""18:00""]], ""Wed"": [[""9:00"", ""18:00""]], ""Thu"": [[""9:00"", ""18:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [[""9:00"", ""15:00""]], ""Sun"": [] }",,,,,2019-07
2779176,677766,222-222@63s-wrn-j9z,sg:a75083368cf74c718639e12fb67e34e5,,,All Star K9,,,Other Personal Services,Pet Care (except Veterinary) Services,812910.0,39.692606,-77.802181,16412 Heather Ridge Rd,Hagerstown,MD,21740,US,13019922823.0,,,,,,2019-07
2779765,678356,zzw-223@63s-whq-cyv,sg:d0d4779d1b344feea71e64b901cac543,zzw-223@63s-whq-ct9,sg:fa37c70ee5814af599d36152c0a714bc,ALDI,SG_BRAND_41267d9fb3826d417e32077a3b0a35e5,ALDI,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,39.635938,-77.709396,565 Dual Hwy,Hagerstown,MD,21740,US,13012282290.0,"{ ""Mon"": [[""9:00"", ""20:00""]], ""Tue"": [[""9:00"", ""20:00""]], ""Wed"": [[""9:00"", ""20:00""]], ""Thu"": [[""9:00"", ""20:00""]], ""Fri"": [[""9:00"", ""20:00""]], ""Sat"": [[""9:00"", ""20:00""]], ""Sun"": [[""9:00"", ""19:00""]] }",,,,,2019-07
2781251,679842,222-222@63s-w3b-bc5,sg:3072f651fc4e4269aa96ddc9e2e1cd6d,,,Family Tree Nursery,,,Lawn and Garden Equipment and Supplies Stores,"Nursery, Garden Center, and Farm Supply Stores",444220.0,39.585665000000006,-77.70891400000001,9915 Garis Shop Rd,Hagerstown,MD,21740,US,13017454222.0,,,,,,2019-07
2785153,683747,222-222@63s-w2c-z75,sg:2aa5d99bea484c46a1a1b77d89618723,,,Antique Crossroads,,,Used Merchandise Stores,Used Merchandise Stores,453310.0,39.585714,-77.666303,20150 National Pike,Hagerstown,MD,21740,US,13017390858.0,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [[""9:00"", ""17:00""]] }",,,,,2019-07
2786307,684902,222-222@63s-v53-4jv,sg:739c877735e34580b365244ac92f3de9,,,Tony's Pizza Hagerstown,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,39.704534,-77.722162,14224 Pennsylvania Ave,Fountainhead-Orchard Hills,MD,21742,US,13017398669.0,"{ ""Mon"": [[""11:00"", ""22:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""23:00""]], ""Fri"": [[""11:00"", ""23:00""]], ""Sat"": [[""11:00"", ""23:00""]], ""Sun"": [[""11:00"", ""22:00""]] }","Pizza,Italian Food",,,,2019-07
2786838,685434,222-222@63s-ws4-2p9,sg:9697a04e629d40bd98ca903c0f6c2070,,,Big Lots Stores,SG_BRAND_c4d65e0c51ea2fe6cef625aabba41ab6,Big Lots Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319.0,39.631844,-77.758038,1501 Wesel Blvd,Hagerstown,MD,21740,US,13016651061.0,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [[""9:00"", ""21:00""]], ""Wed"": [[""9:00"", ""21:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [[""9:00"", ""21:00""]], ""Sun"": [[""10:00"", ""20:00""]] }",,,,2019-10,2019-07
2787155,685751,22d-222@63s-wh9-ndv,sg:ab2ead4f8b744053bd8f268dc261af69,,,Crosstrek Community Church,,,Religious Organizations,Religious Organizations,813110.0,39.695659,-77.740176,14019 Seneca Ridge Dr,Maugansville,MD,21740,US,,,,,,,2019-07
2787860,686456,zzw-222@63s-wgy-gff,sg:d8c494b4446248d7a637dd1f525faef1,,,Ditto Allen W,,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111.0,39.667136,-77.715109,747 Northern Ave,Hagerstown,MD,21742,US,,,,,,,2019-07
2792409,691008,zzw-223@63s-whq-ct9,sg:fa37c70ee5814af599d36152c0a714bc,,,Hagerstown Shopping Center,,,Lessors of Real Estate,Malls,531120.0,39.636037,-77.708445,565 Dual Hwy,Hagerstown,MD,21740,US,,,,,,,2019-07
2802036,700643,227-222@63s-whr-c3q,sg:5fbd838357ce404782d49fc40fb2e3a7,,,First Choice Insurance & Benefits,,,"Agencies, Brokerages, and Other Insurance Related Activities",Insurance Agencies and Brokerages,524210.0,39.649981,-77.71305500000001,626 Potomac Ave,Hagerstown,MD,21740,US,13017393474.0,,,,2020-01,,2019-07
2805844,704453,232-222@63s-whq-kpv,sg:59b60452df6f437e959f3822ac909174,,,The Gourmet Goat,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,39.643147,-77.71977700000001,41 N Potomac St,Hagerstown,MD,21740,US,13017902343.0,,Deli,,,,2019-07
2807969,706578,22w-222@63s-whq-5pv,sg:e326911eb3864f60b89e854115875aa8,,,New Beginning Salon & Barbershop,,,Personal Care Services,Barber Shops,812111.0,39.640156,-77.715976,203 E Washington St,Hagerstown,MD,21740,US,13017903373.0,,,,,,2019-07
2809233,707842,zzw-225@63s-w38-sdv,sg:321f968482fc422fbcb9dae6bdc208b2,zzw-224@63s-w38-sdv,sg:6a85ec68bc724db986a841cdf5971050,Jackson Hewitt Tax Service,SG_BRAND_83bae7a11a4b9f1fb651baa1b26a2ec4,Jackson Hewitt Tax Service,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",Tax Preparation Services,541213.0,39.599567,-77.73333199999999,10420 Walmart Dr,Hagerstown,MD,21740,US,12403139041.0,,,,,,
2809372,707981,zzy-222@63s-whq-x89,sg:3ae3d9e681ed49c188393e1603baa021,,,ESS Fairgrounds,,,"Electric Power Generation, Transmission and Distribution",Hydroelectric Power Generation,221111.0,39.643896000000005,-77.706418,590 Security Rd,Hagerstown,MD,21740,US,,,,,,,2019-07
2809723,708332,22f-222@63s-whf-cbk,sg:4fddcd3bd65844b89cef72b88ae4ffaf,,,Eye to Eye Optical,,,Health and Personal Care Stores,Optical Goods Stores,446130.0,39.634593,-77.699278,91 Eastern Blvd N Ste 91,Hagerstown,MD,21740,US,12403474870.0,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [] }",,,2020-02,,2019-07
2810305,708915,224-222@63s-whh-j35,sg:74c0fc701d7f45bb9a686eb53f974346,,,Aaron's,SG_BRAND_b72e1f8bbbb37a22201c712c9c5fa62d,Aaron's,Consumer Goods Rental,All Other Consumer Goods Rental,532289.0,39.621856,-77.73618499999999,1181 Maryland Ave,Hagerstown,MD,21740,US,13017332514.0,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [[""10:00"", ""17:00""]], ""Sun"": [[""12:00"", ""17:00""]] }",,,,2020-01,2019-07
2814279,712891,228-222@63s-wgz-dgk,sg:7882fb57b8984203928e6b9631f2f2c5,,,Meritus Family Medicine North Hagerstown,,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111.0,39.683033,-77.721172,13424 Pennsylvania Ave Ste 101,Fountainhead-Orchard Hills,MD,21742,US,,"{ ""Mon"": [[""8:00"", ""16:00""]], ""Tue"": [[""8:00"", ""16:00""]], ""Wed"": [[""8:00"", ""16:00""]], ""Thu"": [[""8:00"", ""16:00""]], ""Fri"": [[""8:00"", ""16:00""]], ""Sat"": [], ""Sun"": [] }",,,2020-07,,2019-07
2815554,714169,22d-222@63s-whq-kxq,sg:c8f4f8d4e9514e38b719bb8d8b566d6a,,,Douglas Zaruba Gallery,,,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores,448310.0,39.642149,-77.720991,15 W Washington St,Hagerstown,MD,21740,US,12404394000.0,,,,,,2019-07
2816029,714646,22d-222@63s-whj-bhq,sg:eb33a6ce00604b8a98ff18fbf46ead96,,,Grace Brethren Church,,,Religious Organizations,Religious Organizations,813110.0,39.62698,-77.728792,837 Spruce St,Hagerstown,MD,21740,US,13017391726.0,,,,,,2019-07
2816150,714767,224-222@63s-wsb-2x5,sg:f2cc57bcfa164a2a99da9974165213b1,zzw-222@63s-wsb-2x5,sg:ae5822ff1bd34709aa5533f59c6bf57a,Banfield Pet Hospital,SG_BRAND_0db907d4b7af66e7236e05df173d90a7,Banfield Pet Hospital,"Other Professional, Scientific, and Technical Services",Veterinary Services,541940.0,39.655489,-77.753524,17740 Garland Groh Blvd,Hagerstown,MD,21740,US,13016653778.0,"{ ""Mon"": [[""7:00"", ""18:00""]], ""Tue"": [[""7:00"", ""18:00""]], ""Wed"": [[""7:00"", ""18:00""]], ""Thu"": [[""7:00"", ""18:00""]], ""Fri"": [[""7:00"", ""18:00""]], ""Sat"": [[""7:00"", ""18:00""]], ""Sun"": [[""10:00"", ""17:00""]] }",,,,2020-04,2019-07
2820416,719040,222-222@63s-w32-gkz,sg:00181fdfa671464d85e57011509fcce8,,,St James School,,,Elementary and Secondary Schools,Elementary and Secondary Schools,611110.0,39.575116,-77.758466,17641 College Rd,St. James,MD,21740,US,,,,,,,2019-07
2824710,723336,222-222@63s-wh9-bx5,sg:13e5d8b3f14a4fbf9d466ecddaa97b69,,,Kenworth,SG_BRAND_3372ce431170e194,Kenworth,Motor Vehicle Manufacturing,Heavy Duty Truck Manufacturing,336120.0,39.685606,-77.73083199999999,13510 Volvo Way,Fountainhead-Orchard Hills,MD,21742,US,13017395577.0,,,2020-09,,2020-07,2020-07
2828616,727246,222-222@63s-wgy-ffz,sg:0c28ed690f3d4df69555e4fa3b8cb6bb,,,Fountaindale Elementary,,,Elementary and Secondary Schools,Elementary and Secondary Schools,611110.0,39.668498,-77.71817800000001,901 Northern Ave,Hagerstown,MD,21742,US,13017668156.0,,,,,,2019-07
2836604,735239,225-222@63s-wgz-2ff,sg:09e887f6e7774c8b91213ea6b99c139d,,,Scci The Fun & Learning Center,,,Child Day Care Services,Child Day Care Services,624410.0,39.684715,-77.707112,13510 Corello Dr,Fountainhead-Orchard Hills,MD,21742,US,13017975026.0,,,,,,2019-07
2841797,740437,zzw-222@63s-wg9-8d9,sg:56bc72545be74e49adca941266a612ad,,,Yinglings Golf Center,,,Other Amusement and Recreation Industries,Golf Courses and Country Clubs,713910.0,39.644814,-77.667807,20220 Jefferson Blvd,Hagerstown,MD,21742,US,13017902494.0,,,,,,2019-07
2844391,743035,zzw-223@63s-wh7-sqz,sg:03cceb32b8293977b9eae9fa915606ee,,,CBM Systems,,,Electronics and Appliance Stores,Electronics Stores,443142.0,39.681046,-77.69064300000001,19607 Longmeadow Rd,Paramount-Long Meadow,MD,21742,US,13017901072.0,,,,,,2019-07
2848548,747196,223-222@63s-whd-fvf,sg:10a93388ed2f403289823fdfeeb616e3,,,Hampton,SG_BRAND_b6766b490c59a423e6011e11abb0dfba,Hampton,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,721110.0,39.616266,-77.690549,1716 Dual Hwy,Hagerstown,MD,21740,US,13017396100.0,"{ ""Mon"": [[""0:00"", ""24:00""]], ""Tue"": [[""0:00"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""0:00"", ""24:00""]], ""Fri"": [[""0:00"", ""24:00""]], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [[""0:00"", ""24:00""]] }",,,,,2019-07
2850048,748698,227-222@63s-whf-6tv,sg:6d0c17697e7f4598a7619843950cfb40,222-222@63s-whf-3nq,sg:04a64aef2b9541a19c771d494f77f120,Meritus Internal Medicine Robinwood,,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111.0,39.621032,-77.683091,11110 Medical Campus Rd Ste 150,Robinwood,MD,21742,US,13016654825.0,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
2854517,753171,227-225@63s-wh9-jy9,sg:8d0e09a634c7406395c119cd425c9e8d,,,Elevations Beauty Bar,,,Personal Care Services,Beauty Salons,812112.0,39.693387,-77.743212,18018 Maugans Ave,Maugansville,MD,21740,US,14434188480.0,"{ ""Mon"": [], ""Tue"": [[""12:00"", ""18:00""]], ""Wed"": [[""10:00"", ""15:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""9:00"", ""19:00""]], ""Sat"": [[""8:00"", ""16:00""]], ""Sun"": [] }",,,,,2019-07
2858887,757547,223-223@63s-ws8-hqz,sg:a81825f12dc136e7a8d91be60510d6b3,223-222@63s-ws8-hqz,sg:9d3c7aba60bc4830907d7304007ba1c4,Western Union,SG_BRAND_9ee39f394d21a7f4848ab78a78da00c3,Western Union,Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,522390.0,39.615786,-77.77165699999999,17213 Virginia Ave,Halfway,MD,21740,US,,,,,,2021-02,2021-02
2867632,766302,22f-222@63s-whr-ckf,sg:dced024d032e419d952434b7d00c4249,,,Kings Apostle Holiness Church Of God Kacwm,,,Religious Organizations,Religious Organizations,813110.0,39.651755,-77.717559,650 Pennsylvania Ave,Hagerstown,MD,21740,US,,,,,,,2019-07
2869074,767745,zzw-222@63s-whd-9mk,sg:37812aa6a3c64ddca3a6739ccde13d42,,,Z & R Furniture Galleries,,,Furniture Stores,Furniture Stores,442110.0,39.627624,-77.698755,1308 Dual Hwy,Hagerstown,MD,21740,US,13017390000.0,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:00"", ""19:00""]], ""Sun"": [[""11:00"", ""17:00""]] }",,,,,2019-07
2869527,768198,222-222@63s-wgz-skf,sg:540e083cc7b847f6b07f50b8346c0d8c,,,Lowe's,SG_BRAND_4f8a39fb928268edb1ab256922e436d7,Lowe's,Building Material and Supplies Dealers,Hardware Stores,444130.0,39.663838,-77.698011,12809 Shank Farm Way,Hagerstown,MD,21742,US,12403137129.0,,,,,2021-01,2021-01
2870380,769051,22d-22j@63s-ws5-45f,sg:8d25d3093e2647e4b11e3ce3a8b85844,,,Valley Mall,,,Lessors of Real Estate,Malls,531120.0,39.624897,-77.769468,17301 Valley Mall Rd,Halfway,MD,21740,US,,,,,,,2019-07
2879508,778191,zzw-227@63s-whq-sdv,sg:d68fd3832f4d41049c5b98ea3830e2cb,,,Kornilow J OD,,,Health and Personal Care Stores,Optical Goods Stores,446130.0,39.636325,-77.716964,251 E Baltimore St,Hagerstown,MD,21740,US,,,,,,,2019-07
2882221,780906,zzy-228@63s-ws5-45f,sg:8571e88fbe764127b06b9c250dbcbce6,22d-22j@63s-ws5-45f,sg:8d25d3093e2647e4b11e3ce3a8b85844,Master Brows,,,Personal Care Services,Other Personal Care Services,812199.0,39.625065,-77.769725,17301 Valley Mall Rd Valley Mall,Halfway,MD,21740,US,,,,,,,2019-07
2884328,783014,zzw-222@63s-ws4-pn5,sg:1205e288ca2a444fbb2c84dadceae09a,,,Cumberland Valley Veterinary Clinic,,,"Other Professional, Scientific, and Technical Services",Veterinary Services,541940.0,39.622434000000005,-77.75155,17747 Virginia Ave,Halfway,MD,21740,US,13017393121.0,"{ ""Mon"": [[""7:00"", ""19:00""]], ""Tue"": [[""7:00"", ""19:00""]], ""Wed"": [[""7:00"", ""19:00""]], ""Thu"": [[""7:00"", ""19:00""]], ""Fri"": [[""7:00"", ""19:00""]], ""Sat"": [[""7:30"", ""13:00""]], ""Sun"": [] }",,,,,2019-07
2888197,786888,222-222@63s-whz-54v,sg:0a2930ba2ffd47ff9f2c050f3be67f8d,zzy-222@63s-whz-54v,sg:6c69ade2b0bb4b0f9a0906a2e38bbfe5,Brook Lane Health Services,,,Offices of Other Health Practitioners,Offices of All Other Miscellaneous Health Practitioners,621399.0,39.679198,-77.60869699999999,13121 Brooklane Dr,Hagerstown,MD,21742,US,,,,,,,2019-07
2889678,788369,222-222@63s-w2d-9fz,sg:66a2451eee87472ba7e0497e02de0a36,,,Continental Baking,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811.0,39.590665,-77.673694,19946 National Pike,Hagerstown,MD,21740,US,13017339123.0,,Bakery,,2020-01,,2019-07
2891808,790499,222-222@63s-whq-4qf,sg:f28803b4ce014696b81b91c6feac7f12,zzw-223@63s-whq-ct9,sg:fa37c70ee5814af599d36152c0a714bc,Burger King,SG_BRAND_60d8d6d29e2c4b14f4ea1983baefd36e,Burger King,Restaurants and Other Eating Places,Limited-Service Restaurants,722513.0,39.637063,-77.70995400000001,503 Dual Hwy,Hagerstown,MD,21740,US,,"{ ""Mon"": [[""6:00"", ""24:00""]], ""Tue"": [[""6:00"", ""24:00""]], ""Wed"": [[""6:00"", ""24:00""]], ""Thu"": [[""6:00"", ""24:00""]], ""Fri"": [[""6:00"", ""24:00""]], ""Sat"": [[""6:00"", ""24:00""]], ""Sun"": [[""7:00"", ""24:00""]] }","Counter Service,Late Night,Lunch,Fast Food,Drive Through,Breakfast,Dinner,Burgers",,,,2019-07
2894202,792894,zzw-222@63s-wsb-s5z,sg:8c921b7b3a414f009bea1d25957a52e4,,,Builders FirstSource,SG_BRAND_764ff6f1443f4f0c067b43a0934dc9dc,Builders FirstSource,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",Hardware Merchant Wholesalers,423710.0,39.630493,-77.737319,914 S Burhans Blvd,Hagerstown,MD,21740,US,12405001300.0,,,,,2020-12,2020-12
2906068,804771,222-222@63s-wsb-2kz,sg:89a21d37896c4ce49fe185a89992bb9d,,,Dressbarn,SG_BRAND_1e1a600b8e0df14754dae21a44ba3dae,Dressbarn,Clothing Stores,Women's Clothing Stores,448120.0,39.65486,-77.754768,17682 Garland Groh Blvd,Hagerstown,MD,21740,US,13017398494.0,,,,2019-12,2019-12,2019-07
