,Unnamed: 0,placekey,safegraph_place_id,parent_placekey,parent_safegraph_place_id,location_name,safegraph_brand_ids,brands,top_category,sub_category,naics_code,latitude,longitude,street_address,city,region,postal_code,iso_country_code,phone_number,open_hours,category_tags,opened_on,closed_on,tracking_opened_since,tracking_closed_since
3832334,647948,22d-222@5r8-f2d-hyv,sg:b2f0a97713f6437b8590a1469a77eaf0,,,Washington County Fire Department Station 1,,,"Justice, Public Order, and Safety Activities",Fire Protection,922160.0,36.773955,-95.998263,300 Oak Park Rd,Bartlesville,OK,74003,US,19183312710.0,,,,,,2019-07
3834208,649822,222-223@5r8-dxz-q75,sg:2982d59b1feb45dbadd834df6aba3f69,,,Circle K Gas,SG_BRAND_bcb7ef2fa5a497d6,Circle K Gas,Gasoline Stations,Gasoline Stations with Convenience Stores,447110.0,36.751549,-95.987791,925 SW Frank Phillips Blvd,Bartlesville,OK,74003,US,,,,,,2021-03,2021-03
3841748,657364,22h-222@5r8-dy3-2zf,sg:0d21fcb53663490ab1e0f71826654266,,,The Cottage HOPE love LIFE,,,Personal and Household Goods Repair and Maintenance,Other Personal and Household Goods Repair and Maintenance,811490.0,36.74944,-95.969121,307 S Seneca Ave,Bartlesville,OK,74003,US,19182148854.0,"{ ""Mon"": [[""10:00"", ""15:00""]], ""Tue"": [[""10:00"", ""15:00""]], ""Wed"": [[""10:00"", ""15:00""]], ""Thu"": [[""10:00"", ""15:00""]], ""Fri"": [], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
3850539,666164,229-222@5r8-dnf-8y9,sg:35ed7807f57b4685b8e3fa1a143d2db9,,,Bowring Public School,,,Elementary and Secondary Schools,Elementary and Secondary Schools,611110.0,36.667804,-96.337215,87 County Road 3304,Pawhuska,OK,74056,US,19183366892.0,,,,,,2019-07
3874862,690507,223-222@5r8-g32-w6k,sg:5a02e2de0b5b4bfe977f507f76e3e750,,,Tulsa Federal Credit Union,,,Depository Credit Intermediation,Credit Unions,522130.0,36.368921,-96.017087,1230 W Rogers Blvd,Skiatook,OK,74070,US,,"{ ""Mon"": [[""9:00"", ""17:30""]], ""Tue"": [[""9:00"", ""17:30""]], ""Wed"": [[""9:00"", ""17:30""]], ""Thu"": [[""9:00"", ""17:30""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [[""9:00"", ""12:00""]], ""Sun"": [] }",,,,,2019-07
3876109,691755,227-223@5r8-dy3-3bk,sg:a8b8ca79060242ddb101e7d0226ea344,,,Firestone Complete Auto Care,SG_BRAND_c8cd3015bd66459919ee3d72cfb148f6,Firestone Complete Auto Care,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,441310.0,36.750523,-95.968065,201 S Choctaw Ave,Bartlesville,OK,74003,US,,"{ ""Mon"": [[""7:00"", ""18:00""]], ""Tue"": [[""7:00"", ""18:00""]], ""Wed"": [[""7:00"", ""18:00""]], ""Thu"": [[""7:00"", ""18:00""]], ""Fri"": [[""7:00"", ""18:00""]], ""Sat"": [[""8:00"", ""16:00""]], ""Sun"": [] }",,,,2020-01,2019-07
3880137,695788,zzy-222@5r8-dy2-y35,sg:aa8c530656974fde99dfbed457b18894,,,Armstrong Steven T Dntst,,,Offices of Dentists,Offices of Dentists,621210.0,36.749985,-95.971694,527 E 3rd St,Bartlesville,OK,74003,US,,,,,,,2019-07
3899541,715211,222-222@5r8-g32-ty9,sg:8fd8b18e09a54f61bb9ef04d47f442bc,,,Williams Dental & Orthodontics,,,Offices of Dentists,Offices of Dentists,621210.0,36.366298,-96.020021,1400 W 4th St,Skiatook,OK,74070,US,19183963711.0,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
3912207,727885,226-222@5r8-g2x-dvz,sg:bc3f190350d7461bab43baedb7deb66c,,,Hy Yee,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,36.368154,-96.010807,709 W Rogers Blvd,Skiatook,OK,74070,US,19183969925.0,"{ ""Mon"": [[""11:00"", ""22:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""11:00"", ""22:00""]], ""Sat"": [[""11:00"", ""22:00""]], ""Sun"": [[""11:00"", ""22:00""]] }",Chinese Food,,,,2019-07
3916605,732287,zzw-222@5r8-dxs-wkz,sg:d3d444ad46974aebaecc1773706d0f73,,,Washington County Correctional Facility,,,"Justice, Public Order, and Safety Activities",Correctional Institutions,922140.0,36.746605,-95.985812,611 SW Adams Blvd,Bartlesville,OK,74003,US,19183324000.0,,,,,,2019-07
3927550,743243,222-222@5r8-g2y-y7q,sg:8b5c92c55010412da021e079ad07092d,,,Worley's Greenhouse & Nursery,,,Lawn and Garden Equipment and Supplies Stores,"Nursery, Garden Center, and Farm Supply Stores",444220.0,36.354408,-95.991938,14520 N Cincinnati Ave,Skiatook,OK,74070,US,19183967111.0,,,,,,2019-07
3929453,745148,227-222@5r8-dnf-4n5,sg:0577dce011994ac389ea0f4f705e1bb5,,,First United Methodist Church,,,Religious Organizations,Religious Organizations,813110.0,36.665826,-96.336596,216 E 8th St,Pawhuska,OK,74056,US,19182872783.0,,,,,,2019-07
3930185,745882,zzy-222@5r8-dxs-xqz,sg:31c2a653551349399063b17452c398dd,,,Conocophillips Aviation Services,,,Gasoline Stations,Gasoline Stations with Convenience Stores,447110.0,36.750695,-95.979425,Frank Phillips Fl D,Bartlesville,OK,74003,US,19186613121.0,,,,,,2019-07
3938090,753797,zzw-222@5r8-dnf-68v,sg:2331c0c7d8e04146964689ef930d275a,,,Weigants Pharmacy,,,Health and Personal Care Stores,Pharmacies and Drug Stores,446110.0,36.665916,-96.338563,714 Kihekah Ave,Pawhuska,OK,74056,US,19182871317.0,,,,,,2019-07
3946351,762068,zzy-225@5r8-f28-gp9,sg:35889fdc788b47bba05d209fcea5bf7c,222-222@5r8-f28-f75,sg:be632102eede4d93bd12e3bf23cb17c8,Linda Doyle,,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111.0,36.752343,-95.941061,Medical Park Ctr,Bartlesville,OK,74003,US,,,,,,,2019-07
3954033,769758,zzw-226@5r8-dxs-yqf,sg:1d7f70f6e856475ba5c1ad3dff6cc526,,,Arvest Bank,SG_BRAND_1c6d6c909e0cfe06231244705c6defdb,Arvest Bank,Depository Credit Intermediation,Commercial Banking,522110.0,36.749446,-95.975923,100 SE Frank Phillips Blvd,Bartlesville,OK,74003,US,,,,,,,
3965041,780776,222-222@5r8-g3t-zcq,sg:e03f70bc23d14163bf241a908b5a5029,,,Riveted Church,,,Religious Organizations,Religious Organizations,813110.0,36.367594,-96.047899,14765 N 52nd West Ave,Skiatook,OK,74070,US,19183961112.0,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [[""18:30"", ""19:30""]], ""Thu"": [], ""Fri"": [], ""Sat"": [], ""Sun"": [[""9:00"", ""11:30""]] }",,,,,2019-07
3968531,784271,222-223@5r8-dnb-6tv,sg:bb4915c58bb84ab4872993e10f335390,222-222@5r8-dnb-6tv,sg:bcd3a554a3dc45f1aceb344389fc0833,Jackpot Bar & Grill,,,Restaurants and Other Eating Places,Limited-Service Restaurants,722513.0,36.673547,-96.314379,2017 E 15th St,Pawhuska,OK,74056,US,,,"Burgers,Deli,Sandwich Shop",,,,2019-07
3970552,786293,222-222@5r8-dy2-xqz,sg:3dfec2f9b81c4b9bba066ca87a002369,,,Sutterfield Financial Group,,,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",Tax Preparation Services,541213.0,36.748873,-95.971916,501 E 4th St,Bartlesville,OK,74003,US,19183382255.0,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
3973944,789686,222-222@5r8-drv-789,sg:184f052de1494302b101b803d209bfe8,,,Assembly of God Church,,,Religious Organizations,Religious Organizations,813110.0,36.562665,-96.158863,120 N 3rd St,Barnsdall,OK,74002,US,19188472280.0,,,,,,2019-07
3976597,792340,224-222@5r8-f2f-87q,sg:bfde69089acd40d780eb5826c5ee88d9,,,Heart Of Mercy Fellowship Inc,,,Religious Organizations,Religious Organizations,813110.0,36.775108,-95.994541,430 Oak Park Rd,Bartlesville,OK,74003,US,,,,,,,2019-07
3982523,798277,225-222@5r8-dy3-qmk,sg:3dc14db4f7964f2f90ac7704706f4fb9,,,Able Gable Welding,,,Other Miscellaneous Manufacturing,Sign Manufacturing,339950.0,36.754818,-95.96327,1204 1/2 E Tuxedo Blvd,Bartlesville,OK,74003,US,19183370560.0,,,,,,2019-07
3982999,798755,zzw-222@5r8-ht8-qpv,sg:5a31e11f981e4ef5a51c6918f8ca921c,,,Wynona Volunteer Fire Department,,,"Justice, Public Order, and Safety Activities",Fire Protection,922160.0,36.546442,-96.330633,310 Osage St,Wynona,OK,74084,US,19188462526.0,,,,,,2019-07
3984575,800331,22b-222@5r8-dxz-pqf,sg:c033adc772fa4d8696f8e78f2dc0e1f5,,,Bartlesville Bible Church Inc,,,Religious Organizations,Religious Organizations,813110.0,36.755145,-95.989139,142 N Virginia Ave,Bartlesville,OK,74003,US,19183338280.0,,,,,,2019-07
3994674,810439,zzy-222@5r8-hrf-ygk,sg:505c65a4fb2942f0a7051450225b1086,,,Osage Casino Hominy,,,Gambling Industries,Casinos (except Casino Hotels),713210.0,36.464025,-96.394544,Deer Avenue,Hominy,OK,74035,US,19188852990.0,"{ ""Mon"": [[""0:00"", ""2:00""], [""10:00"", ""24:00""]], ""Tue"": [[""0:00"", ""2:00""], [""10:00"", ""24:00""]], ""Wed"": [[""0:00"", ""2:00""], [""10:00"", ""24:00""]], ""Thu"": [[""0:00"", ""2:00""], [""10:00"", ""24:00""]], ""Fri"": [[""0:00"", ""4:00""], [""10:00"", ""24:00""]], ""Sat"": [[""0:00"", ""4:00""], [""10:00"", ""24:00""]], ""Sun"": [[""0:00"", ""4:00""], [""10:00"", ""24:00""]] }",,,,,2019-07
4013401,829190,222-222@5r8-dnf-yd9,sg:0993741dab62452cafb75ec53ab0b141,,,Pawhuska Es,,,Elementary and Secondary Schools,Elementary and Secondary Schools,611110.0,36.67545,-96.331184,1700 Lynn Ave,Pawhuska,OK,74056,US,,,,,,,2019-07
4044306,860122,224-222@5r8-dy3-qmk,sg:c89d1f59c38f49029326949b97f97ba3,,,Jp Auto Repair,,,Automotive Repair and Maintenance,General Automotive Repair,811111.0,36.755264,-95.964183,331 N Quapaw Ave,Bartlesville,OK,74003,US,19183367200.0,,,,,,2019-07
4046386,862204,22b-222@5r8-dnf-4vz,sg:4e92c7d3a1c24d8f9e10f6fcd3cfac17,,,McCartney Monuments,,,"Museums, Historical Sites, and Similar Institutions",Historical Sites,712120.0,36.664357,-96.337477,213 E 6th St,Pawhuska,OK,74056,US,19182872624.0,,,,2020-02,,2019-07
4050597,866420,zzw-222@5r8-drv-8jv,sg:5b98215e640a4c2bb09a78ba7d67845a,,,Toon Hardware and Lumber,,,Building Material and Supplies Dealers,Home Centers,444110.0,36.561075,-96.16224,112 N 5th St,Barnsdall,OK,74002,US,19188472602.0,,,,,,2019-07
4064053,879888,229-222@5r8-drv-7dv,sg:c5dd1cd627d4423f869d851d17de41a8,,,American Heritage Bank,,,Depository Credit Intermediation,Commercial Banking,522110.0,36.562036,-96.160775,400 W Main St,Barnsdall,OK,74002,US,19188472878.0,"{ ""Mon"": [[""8:30"", ""16:00""]], ""Tue"": [[""8:30"", ""16:00""]], ""Wed"": [[""8:30"", ""16:00""]], ""Thu"": [[""8:30"", ""16:00""]], ""Fri"": [[""8:30"", ""16:00""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
4079079,894937,zzw-222@5r8-g32-54v,sg:866be19af50b42fa87a907b49f62d225,,,First Baptist Church Skiatook,,,Religious Organizations,Religious Organizations,813110.0,36.361595,-96.0198,940 W Oak St,Skiatook,OK,74070,US,19183961565.0,,,,,,2019-07
4083690,899553,zzy-222@5r8-ht7-4jv,sg:af4b0117da324152893cf59be50d0bb7,,,Baptist Church Wynona,,,Religious Organizations,Religious Organizations,813110.0,36.549788,-96.334766,418 W 1st St,Wynona,OK,74084,US,19188462275.0,,,,,,2019-07
4093837,909710,22g-223@5r8-dy2-xwk,sg:40b504951f634a41901850d68681b10c,,,Dohne Thomas W PHD,,,Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),621330.0,36.749574,-95.969955,300 S Wyandotte Ave,Bartlesville,OK,74003,US,,,,,,,2019-07
4096031,911904,222-223@5r8-dks-m6k,sg:cf31693a93f045729bdde6aa10b361fa,,,Vaping Kicks Ash Pawhuska,,,Other Miscellaneous Store Retailers,Tobacco Stores,453991.0,36.665958,-96.356817,1240 W Main St,Pawhuska,OK,74056,US,19186045077.0,"{ ""Mon"": [[""9:00"", ""18:00""]], ""Tue"": [[""9:00"", ""18:00""]], ""Wed"": [[""9:00"", ""18:00""]], ""Thu"": [[""9:00"", ""18:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [[""9:00"", ""18:00""]], ""Sun"": [] }",,,,,2019-07
4111812,927700,zzw-222@5r8-dxs-vj9,sg:c6fbbfd7d9b3428b86750033dbed4d66,,,Conoco Phillips Company,,,Gasoline Stations,Gasoline Stations with Convenience Stores,447110.0,36.749286,-95.981804,307 W 5th St,Bartlesville,OK,74003,US,19186614540.0,,,,,,2019-07
4136977,952890,225-222@5r8-dy3-3bk,sg:230d863918af449da678ba9e9ff66207,,,Teddy Bare,,,Clothing Stores,Women's Clothing Stores,448120.0,36.751063,-95.967911,127 S Choctaw Ave,Bartlesville,OK,74003,US,19183373622.0,,,,,,2019-07
4137849,953763,zzw-222@5r8-dxt-bzf,sg:5886728f3de446cca628534db40e5c27,,,ARC Thrift Shop,,,Used Merchandise Stores,Used Merchandise Stores,453310.0,36.748956,-95.989835,501 S Virginia Ave,Bartlesville,OK,74003,US,19183365928.0,"{ ""Mon"": [[""9:00"", ""16:00""]], ""Tue"": [[""9:00"", ""16:00""]], ""Wed"": [[""9:00"", ""16:00""]], ""Thu"": [[""9:00"", ""16:00""]], ""Fri"": [[""9:00"", ""16:00""]], ""Sat"": [[""10:00"", ""15:00""]], ""Sun"": [] }",,,,,2019-07
4142569,958486,227-222@5r8-dy3-3kf,sg:86c4ced909684b98acd982c5dbc0cc2e,,,Green Country Dental Arts Downtown,,,Offices of Dentists,Offices of Dentists,621210.0,36.74942,-95.972719,412 E 4th St,Bartlesville,OK,74003,US,19188607951.0,"{ ""Mon"": [[""8:00"", ""16:00""]], ""Tue"": [[""8:00"", ""16:00""]], ""Wed"": [[""8:00"", ""16:00""]], ""Thu"": [[""8:00"", ""16:00""]], ""Fri"": [[""8:00"", ""12:00""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
4144935,960854,zzy-222@5r8-dcp-zmk,sg:23dae0701316432aa5d1e35a1318b745,,,Strikeaxe Cemetery,,,Death Care Services,Cemeteries and Crematories,812220.0,36.674054,-96.280963,Strikeaxe Cemetery,Pawhuska,OK,74056,US,,,,,,,2019-07
4154937,970860,226-222@5r8-dxz-q2k,sg:aa94619c8f9e425da04058eb436fcb30,,,Burger Hop,,,Restaurants and Other Eating Places,Limited-Service Restaurants,722513.0,36.751957,-95.98746,900 SW Frank Phillips Blvd,Bartlesville,OK,74003,US,19183380690.0,,,,2020-08,,2019-07
4159223,975151,222-222@5r8-hsk-vxq,sg:c0f28c9e76294da399bd502116102d89,,,Hominy Head Start,,,Child Day Care Services,Child Day Care Services,624410.0,36.403786,-96.389965,1120 S She She Ave,Hominy,OK,74035,US,19188854422.0,,,,,,2019-07
4184914,1000884,223-223@5r8-g2x-3bk,sg:42078b0d9cbb431895bc77afccc60eeb,,,Phillips 66,SG_BRAND_73ec7f2366612562515e7201b08b9d0b,Phillips 66,Gasoline Stations,Gasoline Stations with Convenience Stores,447110.0,36.368216,-95.995987,502 E Rogers Blvd,Skiatook,OK,74070,US,19183969222.0,,,,,2020-04,2019-07
4185835,1001806,224-222@5r8-dxz-brk,sg:7cb182d0f82e360aa1fddd5ddc13bbee,,,Primerica,SG_BRAND_8f0572de082ff57a9abbc4bd60826253,Primerica,Other Financial Investment Activities,Investment Advice,523930.0,36.751676,-95.978322,122 SW Frank Phillips Blvd Ste 118,Bartlesville,OK,74003,US,19182809305.0,,,,,,
4190274,1006246,224-222@5r8-dnf-5s5,sg:9fd1b75a6b174e5f9d5db18b25c49e7e,,,The Oilman's Daughter,,,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,721110.0,36.665003000000006,-96.334095,403 E 7th St,Pawhuska,OK,74056,US,12147627211.0,,,,,,2019-07
4197513,1013495,zzy-222@5r8-dxt-7qz,sg:6d91a115dcfc46b0b194073fd4466960,,,Miracle Temple Church Of God In Christ,,,Religious Organizations,Religious Organizations,813110.0,36.747101,-95.993124,1401 SW Adams Blvd,Bartlesville,OK,74003,US,19183368150.0,,,,,,2019-07
4198778,1014760,22f-222@5r8-dy3-3bk,sg:c5fe168431f143159fad2e7f01a7e62c,,,Poindexter Discount Liquor,,,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores",445310.0,36.751404,-95.967931,119 S Choctaw Ave,Bartlesville,OK,74003,US,19183364227.0,,,,,,2019-07
4205380,1021371,222-222@5r8-dnf-vmk,sg:6dc9eb6b96cc4eaab508c2e4454045e7,,,Calvary Baptist Church,,,Religious Organizations,Religious Organizations,813110.0,36.672273,-96.330735,620 E 15th St,Pawhuska,OK,74056,US,19182873804.0,,,,,,2019-07
4209472,1025468,zzw-222@5r8-dnf-6rk,sg:77318e4f5dc049769529c4188e2f96bb,,,Simple Simon’s Pizza,SG_BRAND_36e547dab3145611bc3295c20646b27d,Simple Simon’s Pizza,Restaurants and Other Eating Places,Limited-Service Restaurants,722513.0,36.662941,-96.338402,140 E Main St,Pawhuska,OK,74056,US,19182874992.0,,"Pizza,Chicken Wings,Lunch,Fast Food,Dinner",,,,2019-07
4214859,1030857,223-222@5r8-dnf-68v,sg:d6954a364a3242de8714994e2253072a,,,Historic Whiting Bed & Bath,,,Department Stores,Department Stores,452210.0,36.66582,-96.339217,707 Kihekah Ave,Pawhuska,OK,74056,US,19182874839.0,,,,,,2019-07
4216538,1032540,222-223@5r8-dy3-35z,sg:45e35283ff24437791ab3212519271df,,,El Corral Mexican Restaurant,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,36.750407,-95.965894,901 SE Frank Phillips Blvd,Bartlesville,OK,74003,US,19188766133.0,,Mexican Food,,,,2019-07
4221154,1037165,229-222@5r8-dy2-yqf,sg:71842064083c4de79e31dc3cf3fc30cc,,,Unitarian Fellowship of Bartlesville,,,Religious Organizations,Religious Organizations,813110.0,36.747642,-95.968367,428 S Seneca Ave,Bartlesville,OK,74003,US,19183368385.0,,,,,,2019-07
4226014,1042032,zzy-222@5r8-mm8-mc5,sg:b0bd95ad9d324ce08ebbf6c4c507e20d,,,Foraker Cemetery,,,Death Care Services,Cemeteries and Crematories,812220.0,36.870602000000005,-96.523428,Foraker Cemetery,Pawhuska,OK,74056,US,,,,,,,2019-07
4226134,1042152,224-222@5r8-dy2-xyv,sg:b94021c3b33c48d1932ef2cb8f127214,,,Grace Automotive LLC,,,Automotive Repair and Maintenance,General Automotive Repair,811111.0,36.749049,-95.969169,319 S Seneca Ave,Bartlesville,OK,74003,US,19183367378.0,"{ ""Mon"": [[""7:30"", ""17:00""]], ""Tue"": [[""7:30"", ""17:00""]], ""Wed"": [[""7:30"", ""17:00""]], ""Thu"": [[""7:30"", ""17:00""]], ""Fri"": [[""7:30"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
4228728,1044746,zzw-223@5r8-dxs-yqf,sg:6067eaa680fb4805a6804c76b38aec46,,,Rogers State University Rsu Bartlesville,,,"Colleges, Universities, and Professional Schools","Colleges, Universities, and Professional Schools",611310.0,36.749579,-95.976741,401 S Dewey Ave,Bartlesville,OK,74003,US,,,,,,,2019-07
4244194,1060234,223-222@5r8-dxs-yjv,sg:4c58da1b138b4cb889d12b62ec6a05bb,,,Truity Credit Union,,,Depository Credit Intermediation,Credit Unions,522130.0,36.748587,-95.978191,501 S Johnstone Ave,Bartlesville,OK,74003,US,,"{ ""Mon"": [[""9:00"", ""17:30""]], ""Tue"": [[""9:00"", ""17:30""]], ""Wed"": [[""9:00"", ""17:30""]], ""Thu"": [[""9:00"", ""17:30""]], ""Fri"": [[""9:00"", ""17:30""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
4247575,1063624,224-222@5r8-g2x-4d9,sg:29d36394b50c4fc4958d21bb3e77c11d,,,Elizabeth Inman Ministries Inc,,,Religious Organizations,Religious Organizations,813110.0,36.364964,-95.999735,500 S Broadway St,Skiatook,OK,74070,US,,,,,,,2019-07
4251098,1067150,222-222@5r8-g2z-hkf,sg:0f5705b022b04020b0dc7a6ba10f713b,,,Rob's Auto Sales,,,Automobile Dealers,Used Car Dealers,441120.0,36.368098,-95.992916,700 E Rogers Blvd,Skiatook,OK,74070,US,19183963113.0,"{ ""Mon"": [[""8:00"", ""18:00""]], ""Tue"": [[""8:00"", ""18:00""]], ""Wed"": [[""8:00"", ""18:00""]], ""Thu"": [[""8:00"", ""18:00""]], ""Fri"": [[""8:00"", ""18:00""]], ""Sat"": [[""10:00"", ""14:00""]], ""Sun"": [] }",,,,,2019-07
4253152,1069206,222-222@5r8-dnf-6x5,sg:91c5966765174bfaab141d64bc044767,,,American Heritage Bank,,,Depository Credit Intermediation,Commercial Banking,522110.0,36.663344,-96.336159,239 E Main St,Pawhuska,OK,74056,US,19182872919.0,"{ ""Mon"": [[""8:30"", ""16:30""]], ""Tue"": [[""8:30"", ""16:30""]], ""Wed"": [[""8:30"", ""16:30""]], ""Thu"": [[""8:30"", ""16:30""]], ""Fri"": [[""8:30"", ""17:30""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
4256045,1072104,zzy-222@5r8-dnc-jy9,sg:4bd6685bc12b4c6981973fae17555c32,,,Osage Nation Headstart Paw,,,Child Day Care Services,Child Day Care Services,624410.0,36.672527,-96.337556,15th & Grandview,Pawhuska,OK,74056,US,19182871246.0,,,,,,2019-07
4258320,1074380,225-222@5r8-g32-td9,sg:e0dee152a8c74533a79244f3ad003a38,,,Freedom Bank of Oklahoma,,,Depository Credit Intermediation,Commercial Banking,522110.0,36.367975,-96.022578,1602 W Rogers Blvd,Skiatook,OK,74070,US,19183960111.0,,,,,,2019-07
4268168,1561,222-222@5r8-dxt-89z,sg:609bcb8594b34d95ab97ee2e527a0053,,,Grand Lake Mental Health Center,,,Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),621330.0,36.746901,-95.990242,700 S Penn Ave,Bartlesville,OK,74003,US,19183378080.0,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""19:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
4276069,9466,zzy-222@5r8-mmh-q75,sg:5ac3878531a84d6aae36328b41fd2514,,,Tallgrass Prairie Rural Fire Department,,,"Justice, Public Order, and Safety Activities",Fire Protection,922160.0,36.939034,-96.423678,15318 County Road 4201,Pawhuska,OK,74056,US,19182874803.0,,,,,,2019-07
4277990,11390,226-222@5r8-g2x-gx5,sg:d398bf7804664c28bca5d257c22e2aba,,,Skiatook Nursing Home Llc,,,Nursing Care Facilities (Skilled Nursing Facilities),Nursing Care Facilities (Skilled Nursing Facilities),623110.0,36.366874,-96.009087,318 S Cherry St,Skiatook,OK,74070,US,19183962149.0,,,,,,2019-07
4299750,33182,zzy-222@5r8-dd4-vvf,sg:344e3def3ba84147910495dc8b167095,,,Nelagoney Cemetery,,,Death Care Services,Cemeteries and Crematories,812220.0,36.616841,-96.2366,Nelagoney Cemetery,Pawhuska,OK,74056,US,,,,,,,2019-07
4322232,55690,zzw-222@5r8-g2x-3wk,sg:b1c4236d14434c00ae22b8d600fb10e5,,,Skiatook Tag Agency,,,Administration of Economic Programs,Regulation and Administration of Transportation Programs,926120.0,36.368264,-96.001726,119 W Rogers Blvd,Skiatook,OK,74070,US,19183963255.0,,,,,,2019-07
4323850,57308,zzz-222@5r8-dn8-pn5,sg:171a851f2e954ecb94d2d3450e949987,,,Williams Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190.0,36.685812,-96.334926,Oak Rd & Grandview Ave,Pawhuska,OK,74056,US,,,,,,,2019-07
4332206,65670,222-222@5r8-dn8-v4v,sg:1cd79c4a9f3e4660b444032bf64f89db,,,Indian Camp Es,,,Elementary and Secondary Schools,Elementary and Secondary Schools,611110.0,36.678991,-96.323204,2005 Boundary Ave,Pawhuska,OK,74056,US,,,,,,,2019-07
4337348,70815,zzw-222@5r8-dxt-cwk,sg:553dcc2797114bd38d1c0f1ebdd01fcb,,,Sinclair Oil,SG_BRAND_a57232142367eb326bf60ca1d7660233,Sinclair Oil,Gasoline Stations,Gasoline Stations with Convenience Stores,447110.0,36.751304,-95.99645,1705 SW Frank Phillips Blvd,Bartlesville,OK,74003,US,19183363329.0,,,,,2020-12,2019-07
4338505,71973,22b-222@5r8-dxt-7t9,sg:a058c3a9ad61407fa410e9903c9700aa,,,Concern Clc,,,Child Day Care Services,Child Day Care Services,624410.0,36.749994,-95.990892,1225 W 5th St,Bartlesville,OK,74003,US,19183368543.0,,,,,,2019-07
4339919,73388,224-222@5r8-dy2-y35,sg:fa1ea2d261674fc9bfbed7f7fc174796,,,Innovative Hypnotherapy,,,Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),621330.0,36.749616,-95.971876,320 SE Delaware Ave,Bartlesville,OK,74003,US,19183321399.0,"{ ""Mon"": [[""9:00"", ""19:00""]], ""Tue"": [[""9:00"", ""19:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""19:00""]], ""Sat"": [[""10:00"", ""16:00""]], ""Sun"": [] }",,,,,2019-07
